observation_id,grain,season,source_record_id,source_player_id,source_match_id,source_team_id,fixture_attachment_status,fixture_entity_id,home_team_attachment_status,home_team_entity_id,away_team_attachment_status,away_team_entity_id,player_attachment_status,player_entity_id,team_attachment_status,team_season_id
team_match/38,team_match,2016-17,855186,,855186,12,VERIFIED,19,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:25
team_match/39,team_match,2016-17,855191,,855191,20,VERIFIED,20,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:21
team_match/40,team_match,2016-17,855191,,855191,2,VERIFIED,20,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:91
team_match/41,team_match,2016-17,855192,,855192,4,VERIFIED,21,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:8
team_match/42,team_match,2016-17,855192,,855192,3,VERIFIED,21,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:90
team_match/43,team_match,2016-17,855193,,855193,5,VERIFIED,22,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:31
team_match/44,team_match,2016-17,855193,,855193,2,VERIFIED,22,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:91
team_match/45,team_match,2016-17,855194,,855194,6,VERIFIED,23,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:11
team_match/46,team_match,2016-17,855194,,855194,14,VERIFIED,23,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:110
team_match/47,team_match,2016-17,855195,,855195,7,VERIFIED,24,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:88
team_match/48,team_match,2016-17,855195,,855195,11,VERIFIED,24,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:1
team_match/49,team_match,2016-17,855196,,855196,8,VERIFIED,25,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:13
team_match/50,team_match,2016-17,855196,,855196,16,VERIFIED,25,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:80
team_match/51,team_match,2016-17,855198,,855198,13,VERIFIED,26,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:20
team_match/52,team_match,2016-17,855198,,855198,15,VERIFIED,26,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:56
team_match/53,team_match,2016-17,855199,,855199,17,VERIFIED,27,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:6
team_match/54,team_match,2016-17,855199,,855199,9,VERIFIED,27,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:14
team_match/55,team_match,2016-17,855200,,855200,18,VERIFIED,28,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:57
team_match/56,team_match,2016-17,855200,,855200,1,VERIFIED,28,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:3
team_match/57,team_match,2016-17,855197,,855197,10,VERIFIED,29,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:43
team_match/58,team_match,2016-17,855197,,855197,20,VERIFIED,29,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:21
team_match/59,team_match,2016-17,855201,,855201,19,VERIFIED,30,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:35
team_match/60,team_match,2016-17,855201,,855201,12,VERIFIED,30,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:25
team_match/61,team_match,2016-17,855203,,855203,1,VERIFIED,31,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:3
team_match/62,team_match,2016-17,855203,,855203,13,VERIFIED,31,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:20
team_match/63,team_match,2016-17,855202,,855202,2,VERIFIED,32,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:91
team_match/64,team_match,2016-17,855202,,855202,19,VERIFIED,32,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:35
team_match/65,team_match,2016-17,855204,,855204,3,VERIFIED,33,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:90
team_match/66,team_match,2016-17,855204,,855204,7,VERIFIED,33,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:88
team_match/67,team_match,2016-17,855205,,855205,9,VERIFIED,34,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:14
team_match/68,team_match,2016-17,855205,,855205,8,VERIFIED,34,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:13
team_match/69,team_match,2016-17,855206,,855206,11,VERIFIED,35,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:1
team_match/70,team_match,2016-17,855206,,855206,10,VERIFIED,35,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:43
team_match/71,team_match,2016-17,855207,,855207,12,VERIFIED,36,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:25
team_match/72,team_match,2016-17,855207,,855207,5,VERIFIED,36,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:31
team_match/73,team_match,2016-17,855208,,855208,14,VERIFIED,37,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:110
team_match/74,team_match,2016-17,855208,,855208,17,VERIFIED,37,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:6
team_match/75,team_match,2016-17,855211,,855211,20,VERIFIED,38,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:21
team_match/76,team_match,2016-17,855211,,855211,18,VERIFIED,38,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:57
team_match/77,team_match,2016-17,855210,,855210,16,VERIFIED,39,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:80
team_match/78,team_match,2016-17,855210,,855210,4,VERIFIED,39,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:8
team_match/79,team_match,2016-17,855209,,855209,15,VERIFIED,40,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:56
team_match/80,team_match,2016-17,855209,,855209,6,VERIFIED,40,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:11
team_match/81,team_match,2016-17,855212,,855212,4,VERIFIED,41,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:8
team_match/82,team_match,2016-17,855212,,855212,9,VERIFIED,41,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:14
team_match/83,team_match,2016-17,855214,,855214,6,VERIFIED,42,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:11
team_match/84,team_match,2016-17,855214,,855214,12,VERIFIED,42,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:25
team_match/85,team_match,2016-17,855215,,855215,7,VERIFIED,43,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:88
team_match/86,team_match,2016-17,855215,,855215,1,VERIFIED,43,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:3
team_match/87,team_match,2016-17,855216,,855216,8,VERIFIED,44,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:13
team_match/88,team_match,2016-17,855216,,855216,3,VERIFIED,44,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:90
team_match/89,team_match,2016-17,855217,,855217,10,VERIFIED,45,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:43
team_match/90,team_match,2016-17,855217,,855217,2,VERIFIED,45,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:91
team_match/91,team_match,2016-17,855221,,855221,19,VERIFIED,46,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:35
team_match/92,team_match,2016-17,855221,,855221,20,VERIFIED,46,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:21
team_match/93,team_match,2016-17,855213,,855213,5,VERIFIED,47,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:31
team_match/94,team_match,2016-17,855213,,855213,14,VERIFIED,47,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:110
team_match/95,team_match,2016-17,855218,,855218,13,VERIFIED,48,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:20
team_match/96,team_match,2016-17,855218,,855218,16,VERIFIED,48,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:80
team_match/97,team_match,2016-17,855219,,855219,17,VERIFIED,49,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:6
team_match/98,team_match,2016-17,855219,,855219,15,VERIFIED,49,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:56
team_match/99,team_match,2016-17,855220,,855220,18,VERIFIED,50,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:57
team_match/100,team_match,2016-17,855220,,855220,11,VERIFIED,50,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:1
team_match/101,team_match,2016-17,855223,,855223,1,VERIFIED,51,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:3
team_match/102,team_match,2016-17,855223,,855223,4,VERIFIED,51,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:8
team_match/103,team_match,2016-17,855222,,855222,2,VERIFIED,52,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:91
team_match/104,team_match,2016-17,855222,,855222,6,VERIFIED,52,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:11
team_match/105,team_match,2016-17,855225,,855225,9,VERIFIED,53,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:14
team_match/106,team_match,2016-17,855225,,855225,7,VERIFIED,53,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:88
team_match/107,team_match,2016-17,855226,,855226,11,VERIFIED,54,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:1
team_match/108,team_match,2016-17,855226,,855226,8,VERIFIED,54,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:13
team_match/109,team_match,2016-17,855227,,855227,12,VERIFIED,55,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:25
team_match/110,team_match,2016-17,855227,,855227,17,VERIFIED,55,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:6
team_match/111,team_match,2016-17,855228,,855228,14,VERIFIED,56,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:110
team_match/112,team_match,2016-17,855228,,855228,19,VERIFIED,56,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:35
team_match/113,team_match,2016-17,855229,,855229,15,VERIFIED,57,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:56
team_match/114,team_match,2016-17,855229,,855229,5,VERIFIED,57,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:31
team_match/115,team_match,2016-17,855230,,855230,16,VERIFIED,58,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:80
team_match/116,team_match,2016-17,855230,,855230,10,VERIFIED,58,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:43
team_match/117,team_match,2016-17,855231,,855231,20,VERIFIED,59,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:21
team_match/118,team_match,2016-17,855231,,855231,13,VERIFIED,59,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:20
team_match/119,team_match,2016-17,855224,,855224,3,VERIFIED,60,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:90
team_match/120,team_match,2016-17,855224,,855224,18,VERIFIED,60,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:57
team_match/121,team_match,2016-17,855232,,855232,3,VERIFIED,61,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:90
team_match/122,team_match,2016-17,855232,,855232,1,VERIFIED,61,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:3
team_match/123,team_match,2016-17,855233,,855233,6,VERIFIED,62,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:11
team_match/124,team_match,2016-17,855233,,855233,5,VERIFIED,62,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:31
team_match/125,team_match,2016-17,855234,,855234,7,VERIFIED,63,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:88
team_match/126,team_match,2016-17,855234,,855234,4,VERIFIED,63,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:8
team_match/127,team_match,2016-17,855235,,855235,8,VERIFIED,64,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:13
team_match/128,team_match,2016-17,855235,,855235,13,VERIFIED,64,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:20
team_match/129,team_match,2016-17,855236,,855236,11,VERIFIED,65,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:1
team_match/130,team_match,2016-17,855236,,855236,14,VERIFIED,65,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:110
team_match/131,team_match,2016-17,855237,,855237,15,VERIFIED,66,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:56
team_match/132,team_match,2016-17,855237,,855237,19,VERIFIED,66,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:35
team_match/133,team_match,2016-17,855238,,855238,16,VERIFIED,67,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:80
team_match/134,team_match,2016-17,855238,,855238,9,VERIFIED,67,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:14
team_match/135,team_match,2016-17,855239,,855239,17,VERIFIED,68,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:6
team_match/136,team_match,2016-17,855239,,855239,10,VERIFIED,68,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:43
team_match/137,team_match,2016-17,855240,,855240,18,VERIFIED,69,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:57
team_match/138,team_match,2016-17,855240,,855240,2,VERIFIED,69,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:91
team_match/139,team_match,2016-17,855241,,855241,20,VERIFIED,70,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:21
team_match/140,team_match,2016-17,855241,,855241,12,VERIFIED,70,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:25
team_match/141,team_match,2016-17,855243,,855243,1,VERIFIED,71,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:3
team_match/142,team_match,2016-17,855243,,855243,16,VERIFIED,71,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:80
team_match/143,team_match,2016-17,855242,,855242,2,VERIFIED,72,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:91
team_match/144,team_match,2016-17,855242,,855242,7,VERIFIED,72,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:88
team_match/145,team_match,2016-17,855244,,855244,4,VERIFIED,73,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:8
team_match/146,team_match,2016-17,855244,,855244,8,VERIFIED,73,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:13
team_match/147,team_match,2016-17,855245,,855245,5,VERIFIED,74,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:31
team_match/148,team_match,2016-17,855245,,855245,20,VERIFIED,74,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:21
team_match/149,team_match,2016-17,855246,,855246,9,VERIFIED,75,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:14
team_match/150,team_match,2016-17,855246,,855246,11,VERIFIED,75,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:1
team_match/151,team_match,2016-17,855247,,855247,10,VERIFIED,76,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:43
team_match/152,team_match,2016-17,855247,,855247,6,VERIFIED,76,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:11
team_match/153,team_match,2016-17,855248,,855248,12,VERIFIED,77,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:25
team_match/154,team_match,2016-17,855248,,855248,18,VERIFIED,77,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:57
team_match/155,team_match,2016-17,855249,,855249,13,VERIFIED,78,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:20
team_match/156,team_match,2016-17,855249,,855249,3,VERIFIED,78,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:90
team_match/157,team_match,2016-17,855250,,855250,14,VERIFIED,79,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:110
team_match/158,team_match,2016-17,855250,,855250,15,VERIFIED,79,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:56
team_match/159,team_match,2016-17,855251,,855251,19,VERIFIED,80,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:35
team_match/160,team_match,2016-17,855251,,855251,17,VERIFIED,80,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:6
team_match/161,team_match,2016-17,855253,,855253,1,VERIFIED,81,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:3
team_match/162,team_match,2016-17,855253,,855253,12,VERIFIED,81,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:25
team_match/163,team_match,2016-17,855252,,855252,2,VERIFIED,82,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:91
team_match/164,team_match,2016-17,855252,,855252,17,VERIFIED,82,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:6
team_match/165,team_match,2016-17,855254,,855254,3,VERIFIED,83,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:90
team_match/166,team_match,2016-17,855254,,855254,6,VERIFIED,83,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:11
team_match/167,team_match,2016-17,855255,,855255,4,VERIFIED,84,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:8
team_match/168,team_match,2016-17,855255,,855255,11,VERIFIED,84,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:1
team_match/169,team_match,2016-17,855256,,855256,7,VERIFIED,85,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:88
team_match/170,team_match,2016-17,855256,,855256,14,VERIFIED,85,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:110
team_match/171,team_match,2016-17,855257,,855257,8,VERIFIED,86,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:13
team_match/172,team_match,2016-17,855257,,855257,5,VERIFIED,86,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:31
team_match/173,team_match,2016-17,855258,,855258,9,VERIFIED,87,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:14
team_match/174,team_match,2016-17,855258,,855258,19,VERIFIED,87,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:35
team_match/175,team_match,2016-17,855259,,855259,10,VERIFIED,88,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:43
team_match/176,team_match,2016-17,855259,,855259,13,VERIFIED,88,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:20
team_match/177,team_match,2016-17,855260,,855260,16,VERIFIED,89,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:80
team_match/178,team_match,2016-17,855260,,855260,18,VERIFIED,89,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:57
team_match/179,team_match,2016-17,855261,,855261,20,VERIFIED,90,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:21
team_match/180,team_match,2016-17,855261,,855261,15,VERIFIED,90,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:56
team_match/181,team_match,2016-17,855262,,855262,5,VERIFIED,91,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:31
team_match/182,team_match,2016-17,855262,,855262,9,VERIFIED,91,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:14
team_match/183,team_match,2016-17,855263,,855263,6,VERIFIED,92,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:11
team_match/184,team_match,2016-17,855263,,855263,20,VERIFIED,92,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:21
team_match/185,team_match,2016-17,855264,,855264,11,VERIFIED,93,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:1
team_match/186,team_match,2016-17,855264,,855264,3,VERIFIED,93,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:90
team_match/187,team_match,2016-17,855265,,855265,12,VERIFIED,94,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:25
team_match/188,team_match,2016-17,855265,,855265,2,VERIFIED,94,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:91
team_match/189,team_match,2016-17,855266,,855266,13,VERIFIED,95,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:20
team_match/190,team_match,2016-17,855266,,855266,4,VERIFIED,95,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:8
team_match/191,team_match,2016-17,855267,,855267,14,VERIFIED,96,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:110
team_match/192,team_match,2016-17,855267,,855267,16,VERIFIED,96,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:80
team_match/193,team_match,2016-17,855268,,855268,15,VERIFIED,97,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:56
team_match/194,team_match,2016-17,855268,,855268,1,VERIFIED,97,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:3
team_match/195,team_match,2016-17,855269,,855269,17,VERIFIED,98,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:6
team_match/196,team_match,2016-17,855269,,855269,8,VERIFIED,98,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:13
team_match/197,team_match,2016-17,855270,,855270,18,VERIFIED,99,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:57
team_match/198,team_match,2016-17,855270,,855270,7,VERIFIED,99,NOT_APPLICABLE,,NOT_APPLICABLE,,NOT_APPLICABLE,,VERIFIED,2016-17:88
