season,canonical_fixture_id,source_match_id,source_pulse_fixture_id,expected_goal_count,observed_goal_count,goal_count_match,source_event_id,source_event_type,source_event_seconds,source_event_time_label,source_event_text,source_scorer_name,source_scorer_team,source_scorer_id,source_assist_ids,source_fixture_home,source_fixture_away,source_fixture_home_score,source_fixture_away_score,source_url,retrieved_at_utc
2016-17,293,855464,14332,3,3,true,194269,goal,529,09,"Goal!  Chelsea 1, Crystal Palace 1. Wilfried Zaha (Crystal Palace) right footed shot from the centre of the box to the bottom left corner. Assisted by Christian Benteke.",Wilfried Zaha,Crystal Palace,4539,4492,,,1,2,https://footballapi.pulselive.com/football/fixtures/14332/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:50.261507Z
2016-17,293,855464,14332,3,3,true,194251,goal,258,05,"Goal!  Chelsea 1, Crystal Palace 0. Cesc Fàbregas (Chelsea) left footed shot from very close range to the bottom right corner. Assisted by Eden Hazard.",Cesc Fàbregas,Chelsea,2417,4503,,,1,2,https://footballapi.pulselive.com/football/fixtures/14332/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:50.261507Z
2016-17,294,855465,14333,3,3,true,194876,goal,5094,85,"Goal!  Hull City 2, West Ham United 1. Andrea Ranocchia (Hull City) header from the left side of the six yard box to the bottom right corner. Assisted by Kamil Grosicki with a cross   following a corner.",Andrea Ranocchia,Hull City,12512,21731,,,2,1,https://footballapi.pulselive.com/football/fixtures/14333/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:51.844917Z
2016-17,294,855465,14333,3,3,true,194645,goal,3162,53,"Goal!  Hull City 1, West Ham United 1. Andrew Robertson (Hull City) left footed shot from the centre of the box to the bottom right corner. Assisted by Kamil Grosicki.",Andrew Robertson,Hull City,10458,21731,,,2,1,https://footballapi.pulselive.com/football/fixtures/14333/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:51.844917Z
2016-17,294,855465,14333,3,3,true,194320,goal,1028,18,"Goal!  Hull City 0, West Ham United 1. Andy Carroll (West Ham United) left footed shot from the centre of the box to the bottom left corner. Assisted by Aaron Cresswell with a cross.",Andy Carroll,West Ham United,3175,8897,,,2,1,https://footballapi.pulselive.com/football/fixtures/14333/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:51.844917Z
2016-17,295,855466,14334,2,2,true,194591,goal,2776,47,"Goal!  Leicester City 2, Stoke City 0. Jamie Vardy (Leicester City) right footed shot from the centre of the box to the top left corner. Assisted by Danny Simpson with a cross.",Jamie Vardy,Leicester City,8979,3157,,,2,0,https://footballapi.pulselive.com/football/fixtures/14334/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:53.287279Z
2016-17,295,855466,14334,2,2,true,194376,goal,1485,25,"Goal!  Leicester City 1, Stoke City 0. Wilfred Ndidi (Leicester City) right footed shot from outside the box to the top right corner. Assisted by Danny Simpson.",Wilfred Ndidi,Leicester City,20479,3157,,,2,0,https://footballapi.pulselive.com/football/fixtures/14334/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:53.287279Z
2016-17,296,855467,14335,4,4,true,194181,goal,3578,60,"Goal!  Liverpool 3, Everton 1. Divock Origi (Liverpool) right footed shot from outside the box to the top left corner. Assisted by Philippe Coutinho.",Divock Origi,Liverpool,10465,4525,,,3,1,https://footballapi.pulselive.com/football/fixtures/14335/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:55.502220Z
2016-17,296,855467,14335,4,4,true,194143,goal,1856,31,"Goal!  Liverpool 2, Everton 1. Philippe Coutinho (Liverpool) right footed shot from the left side of the box to the top right corner. Assisted by Lucas Leiva.",Philippe Coutinho,Liverpool,4525,3137,,,3,1,https://footballapi.pulselive.com/football/fixtures/14335/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:55.502220Z
2016-17,296,855467,14335,4,4,true,194142,goal,1679,28,"Goal!  Liverpool 1, Everton 1. Matthew Pennington (Everton) right footed shot from very close range to the centre of the goal. Assisted by Ashley Williams   following a corner.",Matthew Pennington,Everton,9895,4403,,,3,1,https://footballapi.pulselive.com/football/fixtures/14335/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:55.502220Z
2016-17,296,855467,14335,4,4,true,194124,goal,446,08,"Goal!  Liverpool 1, Everton 0. Sadio Mané (Liverpool) left footed shot from the centre of the box to the bottom right corner. Assisted by Roberto Firmino.",Sadio Mané,Liverpool,6519,13511,,,3,1,https://footballapi.pulselive.com/football/fixtures/14335/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:55.502220Z
2016-17,300,855471,14339,1,1,true,194675,goal,3502,59,"Goal!  Watford 1, Sunderland 0. Miguel Britos (Watford) header from very close range to the top right corner. Assisted by Craig Cathcart with a headed pass   following a corner.",Miguel Britos,Watford,5668,3160,,,1,0,https://footballapi.pulselive.com/football/fixtures/14339/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:56.851375Z
2016-17,301,855472,14340,3,3,true,196300,goal,4968,83,"Goal!  Arsenal 3, West Ham United 0. Olivier Giroud (Arsenal) left footed shot from the right side of the box to the bottom left corner. Assisted by Alex Oxlade-Chamberlain.",Olivier Giroud,Arsenal,4481,4252,,,3,0,https://footballapi.pulselive.com/football/fixtures/14340/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:58.010424Z
2016-17,301,855472,14340,3,3,true,196195,goal,4069,68,"Goal!  Arsenal 2, West Ham United 0. Theo Walcott (Arsenal) right footed shot from the centre of the box to the bottom left corner. Assisted by Mesut Özil.",Theo Walcott,Arsenal,2839,4714,,,3,0,https://footballapi.pulselive.com/football/fixtures/14340/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:58.010424Z
2016-17,301,855472,14340,3,3,true,196133,goal,3450,58,"Goal!  Arsenal 1, West Ham United 0. Mesut Özil (Arsenal) left footed shot from outside the box to the bottom left corner.",Mesut Özil,Arsenal,4714,,,,3,0,https://footballapi.pulselive.com/football/fixtures/14340/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:58.010424Z
2016-17,302,855473,14341,1,1,true,195568,goal,3460,58,"Goal!  Burnley 1, Stoke City 0. George Boyd (Burnley) left footed shot from the centre of the box to the bottom right corner. Assisted by Jeff Hendrick.",George Boyd,Burnley,4788,8586,,,1,0,https://footballapi.pulselive.com/football/fixtures/14341/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:12:59.358869Z
2016-17,303,855474,14342,6,6,true,196204,goal,4157,70,"Goal!  Hull City 4, Middlesbrough 2. Harry Maguire (Hull City) header from a difficult angle on the right to the top left corner. Assisted by Andrew Robertson with a cross   following a set piece situation.",Harry Maguire,Hull City,9566,10458,,,4,2,https://footballapi.pulselive.com/football/fixtures/14342/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:00.836941Z
2016-17,303,855474,14342,6,6,true,196023,goal,2725,45+1,"Goal!  Hull City 3, Middlesbrough 2. Marten de Roon (Middlesbrough) header from very close range to the top left corner. Assisted by Ben Gibson   following a corner.",Marten de Roon,Middlesbrough,19621,9117,,,4,2,https://footballapi.pulselive.com/football/fixtures/14342/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:00.836941Z
2016-17,303,855474,14342,6,6,true,195942,goal,1975,33,"Goal!  Hull City 3, Middlesbrough 1. Abel Hernández (Hull City) right footed shot from the centre of the box to the bottom left corner. Assisted by Kamil Grosicki.",Abel Hernández,Hull City,10460,21731,,,4,2,https://footballapi.pulselive.com/football/fixtures/14342/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:00.836941Z
2016-17,303,855474,14342,6,6,true,195911,goal,1567,27,"Goal!  Hull City 2, Middlesbrough 1. Oumar Niasse (Hull City) right footed shot from the centre of the box to the bottom left corner. Assisted by Abel Hernández with a headed pass.",Oumar Niasse,Hull City,13390,10460,,,4,2,https://footballapi.pulselive.com/football/fixtures/14342/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:00.836941Z
2016-17,303,855474,14342,6,6,true,195848,goal,780,14,"Goal!  Hull City 1, Middlesbrough 1. Lazar Markovic (Hull City) right footed shot from very close range to the bottom right corner.",Lazar Markovic,Hull City,5078,,,,4,2,https://footballapi.pulselive.com/football/fixtures/14342/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:00.836941Z
2016-17,303,855474,14342,6,6,true,195814,goal,264,05,"Goal!  Hull City 0, Middlesbrough 1. Álvaro Negredo (Middlesbrough) left footed shot from the left side of the six yard box to the top right corner. Assisted by Adama Traoré.",Álvaro Negredo,Middlesbrough,4805,4979,,,4,2,https://footballapi.pulselive.com/football/fixtures/14342/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:00.836941Z
2016-17,304,855475,14343,2,2,true,195660,goal,4658,78,"Goal!  Leicester City 2, Sunderland 0. Jamie Vardy (Leicester City) left footed shot from the centre of the box to the top left corner. Assisted by Marc Albrighton.",Jamie Vardy,Leicester City,8979,3564,,,2,0,https://footballapi.pulselive.com/football/fixtures/14343/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:02.343546Z
2016-17,304,855475,14343,2,2,true,195616,goal,4132,69,"Goal!  Leicester City 1, Sunderland 0. Islam Slimani (Leicester City) header from the centre of the box to the bottom right corner. Assisted by Marc Albrighton with a cross.",Islam Slimani,Leicester City,11364,3564,,,2,0,https://footballapi.pulselive.com/football/fixtures/14343/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:02.343546Z
2016-17,309,855480,14348,4,4,true,196420,goal,5163,87,"Goal!  Liverpool 2, Bournemouth 2. Joshua King (Bournemouth) right footed shot from the centre of the box to the bottom left corner. Assisted by Harry Arter.",Joshua King,Bournemouth,3926,8050,,,2,2,https://footballapi.pulselive.com/football/fixtures/14348/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:13.556435Z
2016-17,309,855480,14348,4,4,true,196244,goal,3499,59,"Goal!  Liverpool 2, Bournemouth 1. Divock Origi (Liverpool) header from very close range to the high centre of the goal. Assisted by Georginio Wijnaldum with a cross.",Divock Origi,Liverpool,10465,7114,,,2,2,https://footballapi.pulselive.com/football/fixtures/14348/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:13.556435Z
2016-17,309,855480,14348,4,4,true,196052,goal,2385,40,"Goal!  Liverpool 1, Bournemouth 1. Philippe Coutinho (Liverpool) right footed shot from the centre of the box to the bottom left corner. Assisted by Roberto Firmino with a through ball.",Philippe Coutinho,Liverpool,4525,13511,,,2,2,https://footballapi.pulselive.com/football/fixtures/14348/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:13.556435Z
2016-17,309,855480,14348,4,4,true,195894,goal,389,07,"Goal!  Liverpool 0, Bournemouth 1. Benik Afobe (Bournemouth) left footed shot from the centre of the box to the bottom right corner.",Benik Afobe,Bournemouth,4040,,,,2,2,https://footballapi.pulselive.com/football/fixtures/14348/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:13.556435Z
2016-17,311,855482,14350,4,3,false,197124,goal,4040,68,"Goal!  Bournemouth 1, Chelsea 3. Marcos Alonso (Chelsea) from a free kick with a left footed shot to the top right corner.",Marcos Alonso,Chelsea,4093,,,,1,3,https://footballapi.pulselive.com/football/fixtures/14350/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:16.920873Z
2016-17,311,855482,14350,4,3,false,197100,goal,2493,42,"Goal!  Bournemouth 1, Chelsea 2. Joshua King (Bournemouth) right footed shot from outside the box to the top right corner. Assisted by Benik Afobe.",Joshua King,Bournemouth,3926,4040,,,1,3,https://footballapi.pulselive.com/football/fixtures/14350/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:16.920873Z
2016-17,311,855482,14350,4,3,false,197074,goal,1146,20,"Goal!  Bournemouth 0, Chelsea 2. Eden Hazard (Chelsea) left footed shot from a difficult angle on the left to the centre of the goal. Assisted by N'Golo Kanté with a through ball   following a fast break.",Eden Hazard,Chelsea,4503,13492,,,1,3,https://footballapi.pulselive.com/football/fixtures/14350/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:16.920873Z
2016-17,312,855483,14351,3,3,true,197450,penalty goal,4068,68,"Goal!  Crystal Palace 3, Arsenal 0. Luka Milivojevic (Crystal Palace) converts the penalty with a right footed shot to the bottom left corner.",Luka Milivojevic,Crystal Palace,5859,,,,3,0,https://footballapi.pulselive.com/football/fixtures/14351/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:17.826683Z
2016-17,312,855483,14351,3,3,true,197444,goal,3737,63,"Goal!  Crystal Palace 2, Arsenal 0. Yohan Cabaye (Crystal Palace) right footed shot from the right side of the box to the top left corner. Assisted by Wilfried Zaha.",Yohan Cabaye,Crystal Palace,4341,4539,,,3,0,https://footballapi.pulselive.com/football/fixtures/14351/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:17.826683Z
2016-17,312,855483,14351,3,3,true,197390,goal,1012,17,"Goal!  Crystal Palace 1, Arsenal 0. Andros Townsend (Crystal Palace) right footed shot from the centre of the box to the high centre of the goal. Assisted by Wilfried Zaha.",Andros Townsend,Crystal Palace,3724,4539,,,3,0,https://footballapi.pulselive.com/football/fixtures/14351/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:17.826683Z
2016-17,314,855485,14353,4,3,false,196998,goal,5081,85,"Goal!  Manchester City 3, Hull City 1. Andrea Ranocchia (Hull City) right footed shot from the left side of the box to the centre of the goal. Assisted by Shaun Maloney   following a corner.",Andrea Ranocchia,Hull City,12512,3066,,,3,1,https://footballapi.pulselive.com/football/fixtures/14353/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:21.242364Z
2016-17,314,855485,14353,4,3,false,196865,goal,3788,64,"Goal!  Manchester City 3, Hull City 0. Fabian Delph (Manchester City) left footed shot from the centre of the box to the bottom right corner. Assisted by Raheem Sterling   following a fast break.",Fabian Delph,Manchester City,3799,4316,,,3,1,https://footballapi.pulselive.com/football/fixtures/14353/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:21.242364Z
2016-17,314,855485,14353,4,3,false,196787,goal,2864,48,"Goal!  Manchester City 2, Hull City 0. Sergio Agüero (Manchester City) right footed shot from the centre of the box to the centre of the goal.",Sergio Agüero,Manchester City,4328,,,,3,1,https://footballapi.pulselive.com/football/fixtures/14353/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:21.242364Z
2016-17,316,855487,14355,3,3,true,196930,goal,4296,72,"Goal!  Stoke City 1, Liverpool 2. Roberto Firmino (Liverpool) right footed shot from outside the box to the high centre of the goal. Assisted by Georginio Wijnaldum.",Roberto Firmino,Liverpool,13511,7114,,,1,2,https://footballapi.pulselive.com/football/fixtures/14355/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:22.045252Z
2016-17,316,855487,14355,3,3,true,196910,goal,4170,70,"Goal!  Stoke City 1, Liverpool 1. Philippe Coutinho (Liverpool) right footed shot from the centre of the box to the bottom left corner.",Philippe Coutinho,Liverpool,4525,,,,1,2,https://footballapi.pulselive.com/football/fixtures/14355/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:22.045252Z
2016-17,316,855487,14355,3,3,true,196738,goal,2602,44,"Goal!  Stoke City 1, Liverpool 0. Jonathan Walters (Stoke City) header from very close range to the top right corner. Assisted by Xherdan Shaqiri with a cross.",Jonathan Walters,Stoke City,2047,5267,,,1,2,https://footballapi.pulselive.com/football/fixtures/14355/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:22.045252Z
2016-17,317,855488,14356,3,3,true,197277,goal,5332,89,"Goal!  Sunderland 0, Manchester United 3. Marcus Rashford (Manchester United) right footed shot from the right side of the box to the bottom left corner. Assisted by Zlatan Ibrahimovic   following a fast break.",Marcus Rashford,Manchester United,13565,5772,,,0,3,https://footballapi.pulselive.com/football/fixtures/14356/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:23.983673Z
2016-17,317,855488,14356,3,3,true,197213,goal,2745,46,"Goal!  Sunderland 0, Manchester United 2. Henrikh Mkhitaryan (Manchester United) left footed shot from the left side of the box to the bottom right corner. Assisted by Luke Shaw.",Henrikh Mkhitaryan,Manchester United,5102,4608,,,0,3,https://footballapi.pulselive.com/football/fixtures/14356/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:23.983673Z
2016-17,317,855488,14356,3,3,true,197191,goal,1777,30,"Goal!  Sunderland 0, Manchester United 1. Zlatan Ibrahimovic (Manchester United) right footed shot from outside the box to the bottom right corner. Assisted by Ander Herrera.",Zlatan Ibrahimovic,Manchester United,5772,10475,,,0,3,https://footballapi.pulselive.com/football/fixtures/14356/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:23.983673Z
2016-17,318,855489,14357,4,4,true,196507,goal,3240,55,"Goal!  Tottenham Hotspur 4, Watford 0. Son Heung-Min (Tottenham Hotspur) right footed shot from the centre of the box to the bottom left corner. Assisted by Kieran Trippier with a cross.",Son Heung-Min,Tottenham Hotspur,4999,3905,,,4,0,https://footballapi.pulselive.com/football/fixtures/14357/textstream/EN?pageSize=1000&sort=desc,2026-08-19T17:13:25.493204Z
