field_name,source_surface,resource,grain,player_link,fixture_link,club_link,matrix_class,canonical_attachment,relationship_kind,identity_contract
resources.match.payload.homeTeam.halfTimeScore,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.homeTeam.id,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.homeTeam.name,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.homeTeam.redCards,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.homeTeam.score,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.homeTeam.shortName,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.kickoff,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.kickoffTimezone,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.kickoffTimezoneString,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.matchId,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.matchWeek,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.period,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.phase,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.resultType,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.seasonId,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.seasonInfo,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.seasonInfo.id,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.payload.seasonInfo.name,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.match.retrieved_at,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.endpoint,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.alt-svc,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.cache-control,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.connection,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.content-security-policy,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.content-type,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.date,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.permissions-policy,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.referrer-policy,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.set-cookie,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.strict-transport-security,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.transfer-encoding,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.vary,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.via,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-amz-cf-id,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-amz-cf-pop,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-cache,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-cache-server,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-cache-status,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-content-type-options,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-frame-options,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-pulse-sdp-endpoint,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-ratelimit-limit,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-ratelimit-remaining,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-ratelimit-reset,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.headers.x-request-id,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].side,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateBackZonePass,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateChippedPass,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateCornersIntobox,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateCross,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateCrossNocorner,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateFlickOn,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateFreekickCross,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateFwdZonePass,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateGoalKicks,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateKeeperSweeper,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateKeeperThrows,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateLaunches,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateLayoffs,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateLongBalls,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accuratePass,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accuratePullBack,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateThroughBall,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.accurateThrows,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.aerialLost,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.aerialWon,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attAssistOpenplay,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attAssistSetplay,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attBxCentre,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attBxLeft,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attBxRight,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attCmissHigh,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attCmissHighRight,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attCmissLeft,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attCmissRight,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attCorner,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attFreekickGoal,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attFreekickMiss,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attFreekickTarget,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attFreekickTotal,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attGoalLowCentre,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attGoalLowLeft,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attGoalLowRight,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attHdMiss,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attHdTarget,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attHdTotal,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attIboxBlocked,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attIboxGoal,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attIboxMiss,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attIboxTarget,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attLfGoal,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attLfTarget,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attLfTotal,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attMissHigh,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attMissHighLeft,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attMissHighRight,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attMissLeft,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attMissRight,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attOboxBlocked,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attOboxGoal,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attOboxMiss,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attOboxTarget,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attObxCentre,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
resources.stats.payload[].stats.attObxLeft,pulselive,match,fixture,NOT_IN_DIRECT_GRAIN,VERIFIED_METADATA_SCOPE,NOT_IN_DIRECT_GRAIN,ONLY_FIXTURE_VERIFIED,fixture,ENTITY,canonical_fixture_to_source_match
