season,player_code,source_player_id,shots,shots_on_target,shots_off_target,blocked_shots,xgot,touches,hit_woodwork,passes,accurate_passes,accurate_opposition_half_passes,long_balls,accurate_long_balls,successful_crosses,key_passes_rich,big_chances_created_rich,successful_dribbles,unsuccessful_dribbles,ball_carries,progressive_carries,progressive_carry_distance,total_progression,possession_lost,tackles_rich,tackles_won,interceptions_won,clearances,aerial_duels_won,aerial_duels_lost,duels_won,duels_lost,contests_won,blocks,recoveries_rich,errors_leading_to_shot,errors_leading_to_goal,fouls_conceded,fouls_won,penalties_won,penalties_conceded,saves_rich,saves_inside_box,high_claims,keeper_sweeper_actions,accurate_keeper_sweeper_actions,penalties_faced
2024-25,487117,999231,12.0,3.0,3.0,6.0,0.7543,174.0,,93.0,71.0,38.0,5.0,2.0,,5.0,2.0,,,1.0,1.0,4.5788050842988,4.3914460650775,51.0,7.0,4.0,1.0,5.0,9.0,19.0,23.0,40.0,4.0,2.0,18.0,,,4.0,3.0,,,,,,,,
2024-25,487837,1167025,1.0,,,1.0,,5.0,,3.0,2.0,2.0,,,,,,,,,,,,2.0,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,
2024-25,487838,1136730,11.0,1.0,6.0,4.0,0.0099,1907.0,,1313.0,1121.0,581.0,113.0,56.0,33.0,34.0,5.0,,,,,,,354.0,58.0,41.0,18.0,51.0,30.0,31.0,120.0,101.0,11.0,18.0,119.0,3.0,,9.0,21.0,,,,,,,,
2024-25,488439,989894,2.0,1.0,1.0,,0.0805,81.0,,44.0,37.0,17.0,4.0,4.0,,,,,,,,,,14.0,6.0,4.0,5.0,1.0,,4.0,7.0,6.0,,1.0,14.0,,,2.0,1.0,,,,,,,,
2024-25,489639,994363,0.0,,,,,1489.0,,1187.0,891.0,83.0,472.0,189.0,,1.0,,,,11.0,0.0,,34.804389661877,306.0,,,,46.0,10.0,1.0,14.0,4.0,2.0,,276.0,,5.0,,2.0,,,91.0,76.0,22.0,12.0,12.0,9.0
2024-25,489706,1084311,10.0,6.0,1.0,3.0,0.9247000000000001,288.0,,186.0,145.0,91.0,16.0,6.0,3.0,7.0,1.0,,,,,,,81.0,17.0,12.0,,11.0,2.0,13.0,21.0,37.0,2.0,1.0,27.0,,,8.0,,,,,,,,,
2024-25,490094,1085950,5.0,,3.0,2.0,,311.0,,155.0,115.0,63.0,12.0,8.0,,3.0,,,,13.0,2.0,44.259033347971,19.07722095811,83.0,29.0,14.0,16.0,11.0,11.0,4.0,60.0,54.0,8.0,4.0,51.0,1.0,,15.0,12.0,,,,,,,,
2024-25,490145,998772,1.0,1.0,,,0.0498,10.0,,5.0,3.0,1.0,1.0,,,1.0,,,,,,,,3.0,1.0,,,1.0,1.0,,3.0,1.0,,,3.0,,,,1.0,,,,,,,,
2024-25,490146,1013987,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,
2024-25,490503,1065214,0.0,,,,,46.0,,29.0,24.0,23.0,,,1.0,1.0,,,,,,,,15.0,3.0,1.0,,,,,6.0,4.0,2.0,,1.0,,,2.0,1.0,,,,,,,,
2024-25,490881,1084356,1.0,,1.0,,,136.0,,90.0,74.0,36.0,3.0,2.0,,2.0,,,,,,,,29.0,12.0,9.0,2.0,3.0,3.0,1.0,20.0,5.0,1.0,1.0,17.0,,,2.0,4.0,,,,,,,,
2024-25,491012,1145627,3.0,1.0,,2.0,0.0304,18.0,,10.0,6.0,4.0,1.0,1.0,,,,,,,,,,6.0,,,,,2.0,1.0,4.0,4.0,1.0,,,,,1.0,1.0,,,,,,,,
2024-25,491279,998247,6.0,2.0,3.0,1.0,0.8457,916.0,,797.0,725.0,247.0,48.0,19.0,,2.0,2.0,,,,,,,87.0,10.0,6.0,10.0,38.0,19.0,20.0,42.0,45.0,4.0,8.0,63.0,,1.0,10.0,9.0,,,,,,,,
2024-25,491501,1138428,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,491557,1118002,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,49262,31867,0.0,,,,,121.0,,105.0,94.0,2.0,23.0,14.0,,,,,,21.0,0.0,,68.508068113608,11.0,,,,3.0,1.0,1.0,2.0,1.0,,,25.0,,,,1.0,,,3.0,2.0,2.0,2.0,2.0,
2024-25,492777,1008402,10.0,3.0,2.0,5.0,1.0932,696.0,,477.0,402.0,212.0,31.0,5.0,1.0,7.0,4.0,,,,,,,119.0,14.0,10.0,4.0,25.0,11.0,8.0,49.0,47.0,10.0,2.0,51.0,,,12.0,14.0,,,,,,,,
2024-25,493105,1135873,84.0,30.0,25.0,29.0,,1276.0,3.0,750.0,625.0,418.0,28.0,18.0,9.0,37.0,4.0,,,8.0,2.0,48.507143693342,78.179114949242,342.0,30.0,18.0,13.0,10.0,3.0,24.0,102.0,163.0,26.0,,108.0,,2.0,12.0,43.0,,,,,,,,
2024-25,493125,997103,5.0,1.0,4.0,,0.0105,984.0,,836.0,712.0,232.0,87.0,25.0,1.0,4.0,1.0,,,,,,,134.0,10.0,6.0,15.0,46.0,34.0,23.0,53.0,36.0,,16.0,48.0,3.0,1.0,6.0,10.0,,,,,,,,
2024-25,493250,971037,47.0,17.0,10.0,20.0,5.583400000000001,1319.0,,854.0,734.0,456.0,27.0,13.0,19.0,49.0,7.0,,,21.0,10.0,187.6257540716,189.93506873683,282.0,38.0,31.0,11.0,16.0,10.0,15.0,117.0,126.0,41.0,2.0,109.0,1.0,,21.0,28.0,2.0,,,,,,,
2024-25,494307,1168513,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,494551,1525389,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,494779,1000263,2.0,,,2.0,,43.0,,17.0,13.0,9.0,,,,1.0,,,,,,,,18.0,4.0,1.0,,1.0,2.0,,7.0,15.0,,1.0,6.0,,,,1.0,,,,,,,,
2024-25,495024,1440673,1.0,1.0,,,0.1909,67.0,,33.0,23.0,17.0,4.0,1.0,,3.0,1.0,,,,,,,23.0,4.0,1.0,,1.0,,1.0,11.0,15.0,6.0,,12.0,,,3.0,1.0,,,,,,,,
2024-25,496178,1415001,0.0,,,,,38.0,,16.0,9.0,3.0,3.0,1.0,,,,,,,,,,13.0,5.0,5.0,1.0,2.0,,3.0,5.0,6.0,,,6.0,,,,,,,,,,,,
2024-25,496179,1049459,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,496221,1109771,13.0,5.0,5.0,3.0,0.6751,913.0,,679.0,534.0,327.0,70.0,40.0,14.0,26.0,5.0,,,,,,,215.0,34.0,14.0,20.0,27.0,7.0,16.0,64.0,75.0,2.0,2.0,102.0,,,12.0,21.0,,,,,,,,
2024-25,496279,1411668,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,496661,1174472,28.0,9.0,11.0,8.0,2.4949000000000003,1004.0,2.0,586.0,494.0,315.0,24.0,14.0,7.0,20.0,3.0,,,,,,,265.0,34.0,20.0,8.0,16.0,10.0,25.0,139.0,163.0,45.0,5.0,80.0,1.0,,30.0,50.0,2.0,,,,,,,
2024-25,497606,1005725,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,497894,1086417,32.0,13.0,12.0,7.0,5.482800000000001,586.0,,325.0,248.0,153.0,1.0,1.0,3.0,16.0,4.0,,,7.0,0.0,,17.19826724069,203.0,3.0,1.0,2.0,6.0,31.0,95.0,71.0,170.0,9.0,,35.0,,,17.0,28.0,1.0,,,,,,,
2024-25,498046,1067114,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,499167,1411039,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,499169,1423711,3.0,1.0,,2.0,0.1871,964.0,,667.0,624.0,357.0,15.0,7.0,4.0,8.0,,,,,,,,105.0,22.0,14.0,7.0,24.0,11.0,10.0,92.0,40.0,12.0,1.0,53.0,,,11.0,47.0,,1.0,,,,,,
2024-25,499175,1401702,24.0,9.0,3.0,12.0,1.6693000000000002,601.0,3.0,364.0,324.0,278.0,12.0,9.0,14.0,16.0,1.0,,,2.0,2.0,44.092145837101,38.987684369307,149.0,11.0,7.0,2.0,4.0,4.0,8.0,57.0,66.0,37.0,2.0,34.0,1.0,,9.0,5.0,,,,,,,,
2024-25,499309,1414933,0.0,,,,,23.0,,16.0,11.0,7.0,,,,1.0,,,,,,,,8.0,1.0,1.0,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,,,
2024-25,499721,1403192,3.0,1.0,1.0,1.0,,155.0,,78.0,64.0,45.0,2.0,1.0,1.0,3.0,1.0,,,,,,,63.0,2.0,1.0,1.0,4.0,1.0,6.0,12.0,33.0,2.0,,11.0,,,3.0,7.0,,,,,,,,
2024-25,499724,1407484,1.0,,,1.0,,19.0,,7.0,7.0,5.0,,,1.0,1.0,,,,,,,,6.0,1.0,,,,,1.0,3.0,7.0,,,1.0,,,1.0,2.0,,,,,,,,
2024-25,499726,1403190,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,500016,1009920,3.0,,1.0,2.0,,293.0,,141.0,118.0,66.0,15.0,8.0,4.0,3.0,,,,,,,,57.0,21.0,9.0,7.0,33.0,5.0,4.0,39.0,24.0,5.0,1.0,21.0,,,6.0,8.0,,1.0,,,,,,
2024-25,500058,1403108,0.0,,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,
2024-25,501620,1187495,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,50175,33902,60.0,24.0,18.0,18.0,11.184800000000001,791.0,2.0,485.0,415.0,292.0,8.0,6.0,,23.0,1.0,,,9.0,2.0,36.463274542916,43.341532346661396,173.0,26.0,16.0,5.0,14.0,17.0,32.0,79.0,102.0,13.0,4.0,46.0,,,11.0,23.0,,,,,,,,
2024-25,501770,1391844,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,501837,1014835,2.0,,1.0,1.0,,306.0,1.0,237.0,204.0,56.0,29.0,12.0,1.0,2.0,,,,,,,,40.0,11.0,7.0,10.0,14.0,11.0,6.0,29.0,18.0,,10.0,24.0,,,6.0,7.0,,,,,,,,
2024-25,502222,1015733,11.0,5.0,3.0,3.0,1.5301,175.0,,84.0,60.0,39.0,5.0,3.0,3.0,8.0,1.0,,,,,,,50.0,5.0,3.0,4.0,4.0,4.0,8.0,25.0,27.0,8.0,,25.0,,,6.0,8.0,,,,,,,,
2024-25,502500,1016907,2.0,,2.0,,,93.0,,54.0,40.0,26.0,3.0,2.0,,2.0,,,,,,,,27.0,5.0,3.0,2.0,3.0,7.0,6.0,18.0,13.0,3.0,,12.0,1.0,,3.0,3.0,,,,,,,,
2024-25,502697,1017392,27.0,12.0,9.0,6.0,2.2718000000000003,429.0,,271.0,226.0,163.0,24.0,16.0,5.0,15.0,6.0,,,,,,,91.0,11.0,5.0,6.0,10.0,15.0,9.0,47.0,52.0,9.0,2.0,39.0,,,14.0,12.0,,,,,,,,
2024-25,503139,1104986,15.0,7.0,4.0,4.0,1.334,523.0,,332.0,283.0,181.0,23.0,15.0,2.0,12.0,1.0,,,,,,,102.0,27.0,14.0,10.0,11.0,7.0,7.0,66.0,68.0,6.0,4.0,52.0,,,17.0,26.0,,,,,,,,
2024-25,503301,1090963,45.0,19.0,9.0,17.0,3.2789,1399.0,1.0,788.0,665.0,393.0,36.0,17.0,17.0,31.0,6.0,,,,,,,411.0,32.0,13.0,11.0,7.0,7.0,26.0,135.0,213.0,51.0,2.0,110.0,1.0,,30.0,46.0,,,,,,,,
2024-25,503714,1048916,10.0,1.0,5.0,4.0,0.5964,931.0,,700.0,599.0,311.0,30.0,15.0,1.0,14.0,,,,,,,,139.0,50.0,24.0,14.0,23.0,21.0,18.0,105.0,87.0,19.0,10.0,67.0,2.0,,31.0,16.0,,1.0,,,,,,
2024-25,504296,1399646,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,504783,1019442,29.0,8.0,8.0,13.0,1.0076,661.0,2.0,328.0,275.0,191.0,13.0,7.0,8.0,10.0,3.0,,,,,,,209.0,22.0,17.0,6.0,7.0,13.0,27.0,85.0,134.0,39.0,4.0,63.0,,,22.0,11.0,,,,,,,,
2024-25,505187,1016788,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,507433,1005959,0.0,,,,,78.0,,63.0,39.0,12.0,42.0,18.0,,,,,,,,,,24.0,,,,3.0,1.0,,1.0,,,,14.0,,,,,,,3.0,,2.0,,,
2024-25,508395,1031258,9.0,2.0,3.0,4.0,0.7771,1016.0,,739.0,652.0,323.0,68.0,54.0,5.0,9.0,2.0,,,,,,,159.0,49.0,28.0,13.0,31.0,8.0,10.0,83.0,87.0,13.0,9.0,113.0,,,19.0,13.0,,,,,,,,
2024-25,508479,962053,0.0,,,,,212.0,,170.0,140.0,3.0,40.0,10.0,,,,,,,,,,31.0,,,,,1.0,,1.0,1.0,,,27.0,2.0,1.0,1.0,1.0,,1.0,20.0,18.0,1.0,1.0,1.0,1.0
2024-25,509291,1035996,10.0,1.0,7.0,2.0,0.0446,1723.0,,1338.0,1245.0,570.0,73.0,54.0,,18.0,1.0,,,,,,,158.0,91.0,55.0,37.0,29.0,2.0,6.0,143.0,100.0,16.0,8.0,194.0,1.0,,36.0,34.0,,1.0,,,,,,
2024-25,509416,1036269,28.0,8.0,14.0,6.0,3.6476,1310.0,1.0,900.0,769.0,396.0,37.0,12.0,21.0,30.0,6.0,,,3.0,0.0,,0.7718697792340001,264.0,59.0,32.0,20.0,25.0,16.0,21.0,119.0,124.0,18.0,6.0,118.0,,,37.0,26.0,,1.0,,,,,,
2024-25,510281,1046795,55.0,21.0,16.0,18.0,5.3453,1208.0,1.0,763.0,666.0,549.0,29.0,20.0,17.0,46.0,11.0,,,10.0,3.0,36.886632909785,-24.722265081056,294.0,23.0,17.0,6.0,9.0,1.0,2.0,104.0,105.0,52.0,2.0,79.0,1.0,,17.0,28.0,2.0,,,,,,,
2024-25,510362,973418,7.0,3.0,4.0,,0.3982,2110.0,,1665.0,1441.0,466.0,141.0,50.0,3.0,9.0,1.0,,,,,,,288.0,61.0,43.0,25.0,147.0,53.0,27.0,149.0,84.0,20.0,17.0,116.0,5.0,,24.0,15.0,,1.0,,,,,,
2024-25,510363,1015826,0.0,,,,,3.0,,2.0,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,
2024-25,510500,1011895,23.0,7.0,9.0,7.0,1.9939,399.0,1.0,171.0,113.0,86.0,15.0,6.0,4.0,14.0,8.0,,,,,,,135.0,27.0,14.0,12.0,16.0,21.0,30.0,81.0,101.0,10.0,1.0,43.0,,,24.0,23.0,1.0,,,,,,,
2024-25,511499,1048888,23.0,9.0,5.0,9.0,3.1944999999999997,453.0,,223.0,171.0,123.0,15.0,10.0,7.0,14.0,5.0,,,,,,,160.0,16.0,6.0,2.0,8.0,4.0,7.0,51.0,75.0,15.0,1.0,38.0,1.0,1.0,14.0,16.0,1.0,,,,,,,
2024-25,512462,998253,6.0,3.0,1.0,2.0,1.7349,916.0,,605.0,492.0,213.0,72.0,34.0,6.0,6.0,1.0,,,,,,,164.0,26.0,17.0,4.0,89.0,42.0,31.0,76.0,61.0,4.0,4.0,52.0,,,13.0,5.0,,,,,,,,
2024-25,513046,1064039,0.0,,,,,156.0,,117.0,94.0,43.0,9.0,6.0,,,,,,,,,,36.0,8.0,4.0,4.0,2.0,1.0,2.0,12.0,10.0,3.0,1.0,19.0,,,2.0,,,,,,,,,
2024-25,513418,1006387,55.0,27.0,16.0,12.0,9.730599999999999,979.0,3.0,448.0,288.0,226.0,11.0,7.0,5.0,23.0,8.0,,,,,,,373.0,39.0,25.0,5.0,30.0,90.0,80.0,197.0,199.0,30.0,4.0,83.0,,,21.0,38.0,1.0,,,,,,,
2024-25,513433,1198075,11.0,5.0,5.0,1.0,1.4445000000000001,394.0,,212.0,166.0,143.0,13.0,7.0,11.0,23.0,4.0,,,,,,,113.0,16.0,8.0,2.0,5.0,3.0,5.0,44.0,52.0,13.0,,26.0,1.0,,7.0,12.0,,,,,,,,
2024-25,513527,1126569,30.0,7.0,12.0,11.0,2.2467,1359.0,3.0,955.0,767.0,459.0,83.0,57.0,18.0,42.0,8.0,,,23.0,3.0,61.406484450855,65.22859703006179,364.0,50.0,30.0,6.0,9.0,19.0,24.0,116.0,130.0,34.0,4.0,92.0,3.0,,30.0,13.0,,,,,,,,
2024-25,514254,1065588,9.0,3.0,4.0,2.0,1.2762,422.0,,289.0,238.0,127.0,13.0,5.0,4.0,9.0,4.0,,,5.0,0.0,,11.918978578513,86.0,21.0,13.0,8.0,10.0,10.0,4.0,40.0,37.0,6.0,,32.0,1.0,,8.0,3.0,1.0,,,,,,,
2024-25,514287,1090521,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,514307,1110078,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,514356,1069488,2.0,,,2.0,,526.0,,422.0,389.0,212.0,14.0,10.0,,7.0,1.0,,,,,,,51.0,22.0,13.0,16.0,10.0,12.0,6.0,51.0,46.0,10.0,,40.0,,1.0,16.0,7.0,,1.0,,,,,,
2024-25,515597,1089388,1.0,1.0,,,0.1033,348.0,,253.0,223.0,106.0,9.0,3.0,,2.0,1.0,,,,,,,47.0,14.0,6.0,1.0,12.0,6.0,6.0,33.0,29.0,2.0,3.0,13.0,,,8.0,11.0,,,,,,,,
2024-25,515621,1064218,0.0,,,,,91.0,,82.0,70.0,21.0,10.0,5.0,,,,,,,,,,13.0,5.0,2.0,2.0,,2.0,4.0,7.0,6.0,,,4.0,,,1.0,,,,,,,,,
2024-25,516159,1009362,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,516250,1402922,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,516895,1142175,15.0,2.0,5.0,8.0,0.032299999999999995,1150.0,1.0,818.0,715.0,377.0,34.0,22.0,2.0,14.0,4.0,,,,,,,215.0,46.0,29.0,19.0,12.0,19.0,31.0,109.0,133.0,23.0,2.0,88.0,,1.0,27.0,21.0,,,,,,,,
2024-25,516939,1013842,7.0,2.0,4.0,1.0,1.0398,1201.0,,996.0,855.0,220.0,147.0,76.0,,4.0,,,,,,,,158.0,30.0,19.0,12.0,89.0,26.0,20.0,70.0,40.0,10.0,13.0,83.0,,,7.0,4.0,,,,,,,,
2024-25,517052,1085381,76.0,35.0,29.0,12.0,11.523499999999999,769.0,6.0,390.0,299.0,214.0,9.0,6.0,1.0,28.0,6.0,,,,,,,241.0,22.0,13.0,3.0,15.0,22.0,36.0,90.0,146.0,18.0,2.0,48.0,,,35.0,29.0,,,,,,,,
2024-25,517179,1083020,0.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,518438,1142343,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
2024-25,518442,1414991,1.0,,1.0,,,43.0,,37.0,32.0,11.0,1.0,,1.0,2.0,,,,,,,,6.0,,,1.0,,,1.0,,1.0,,,7.0,,,,,,,,,,,,
2024-25,519223,1201693,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,51927,137774,0.0,,,,,139.0,,116.0,90.0,31.0,19.0,6.0,,,,,,,,,,28.0,2.0,2.0,4.0,7.0,5.0,5.0,7.0,10.0,,3.0,11.0,,,5.0,,,,,,,,,
2024-25,519321,1177610,0.0,,,,,16.0,,16.0,15.0,2.0,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,
2024-25,523700,1096136,5.0,2.0,3.0,,0.5748,92.0,,39.0,33.0,28.0,2.0,1.0,,3.0,,,,,,,,32.0,5.0,3.0,1.0,1.0,3.0,10.0,15.0,22.0,4.0,1.0,10.0,,,2.0,4.0,,,,,,,,
2024-25,530121,1403063,0.0,,,,,3.0,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
2024-25,530318,1185603,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,531170,1127169,0.0,,,,,60.0,,46.0,38.0,13.0,7.0,2.0,,,,,,,,,,11.0,,,2.0,4.0,1.0,1.0,2.0,4.0,,,2.0,1.0,,,1.0,,,,,,,,
2024-25,531442,1103589,13.0,5.0,6.0,2.0,0.6301,382.0,1.0,158.0,108.0,65.0,20.0,11.0,6.0,6.0,2.0,,,24.0,3.0,59.44546584935,135.88142267045,136.0,21.0,15.0,4.0,12.0,14.0,13.0,84.0,70.0,29.0,,38.0,,,11.0,20.0,,,,,,,,
2024-25,531997,1171411,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,532529,1142315,18.0,10.0,4.0,4.0,4.0719,1222.0,,943.0,803.0,358.0,72.0,34.0,6.0,17.0,3.0,,,20.0,2.0,39.016004557257,41.556078586449004,205.0,27.0,19.0,16.0,37.0,20.0,16.0,58.0,60.0,2.0,3.0,63.0,1.0,,18.0,9.0,,,,,,,,
2024-25,533463,1106451,62.0,20.0,28.0,14.0,6.9579,1051.0,3.0,495.0,326.0,248.0,37.0,9.0,17.0,35.0,10.0,,,,,,,386.0,35.0,26.0,11.0,48.0,46.0,64.0,138.0,168.0,39.0,10.0,92.0,,,16.0,19.0,,,,,,,,
2024-25,533710,1470048,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,535017,1411132,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,535301,1199043,44.0,11.0,15.0,18.0,3.1051999999999995,1837.0,1.0,1300.0,1143.0,560.0,112.0,65.0,3.0,22.0,3.0,,,12.0,1.0,29.520335787386,29.430274088972,271.0,79.0,46.0,46.0,43.0,39.0,27.0,199.0,160.0,33.0,11.0,197.0,1.0,,40.0,48.0,,2.0,,,,,,
2024-25,535818,1110842,33.0,8.0,11.0,14.0,2.4314999999999998,592.0,1.0,332.0,272.0,196.0,12.0,5.0,10.0,16.0,3.0,,,10.0,3.0,61.041850503844,77.754125079007,172.0,23.0,14.0,8.0,6.0,7.0,4.0,55.0,71.0,21.0,,47.0,2.0,,13.0,4.0,,,,,,,,
2024-25,536109,1150952,3.0,,1.0,2.0,,488.0,,322.0,263.0,132.0,36.0,8.0,1.0,2.0,,,,13.0,0.0,,48.978780255917,99.0,21.0,11.0,11.0,20.0,6.0,6.0,32.0,27.0,2.0,2.0,34.0,,,5.0,3.0,,,,,,,,
2024-25,536238,1196791,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,536241,1177183,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,536694,1116593,6.0,3.0,3.0,,0.977,34.0,,14.0,10.0,6.0,,,,,,,,,,,,10.0,2.0,,1.0,1.0,1.0,2.0,3.0,2.0,,1.0,3.0,,,,,,,,,,,,
2024-25,536916,1117025,36.0,12.0,15.0,9.0,4.1628,988.0,1.0,515.0,410.0,272.0,35.0,17.0,17.0,25.0,7.0,,,37.0,3.0,86.10533581270799,134.260308249525,283.0,53.0,32.0,12.0,12.0,18.0,37.0,134.0,207.0,28.0,6.0,79.0,,,37.0,35.0,,,,,,,,
2024-25,537403,1167065,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,538182,1411034,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,538207,1122603,4.0,1.0,2.0,1.0,0.2993,68.0,,25.0,18.0,16.0,,,,2.0,,,,,,,,27.0,2.0,,4.0,1.0,6.0,2.0,12.0,17.0,3.0,,2.0,,,4.0,1.0,,,,,,,,
2024-25,541462,1190712,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,543158,1127057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,54469,44566,3.0,,2.0,1.0,,856.0,,526.0,414.0,224.0,77.0,21.0,7.0,9.0,,,,,,,,193.0,24.0,12.0,15.0,38.0,14.0,15.0,56.0,61.0,6.0,5.0,50.0,1.0,,19.0,12.0,,,,,,,,
2024-25,544877,1097425,19.0,5.0,6.0,8.0,1.1828,2264.0,1.0,1350.0,1086.0,677.0,149.0,44.0,39.0,37.0,8.0,,,,,,,527.0,52.0,26.0,45.0,99.0,28.0,49.0,152.0,132.0,22.0,11.0,169.0,3.0,1.0,30.0,50.0,,,,,,,,
2024-25,545477,1125214,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,547037,1402726,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,547676,1142182,0.0,,,,,149.0,,122.0,110.0,42.0,8.0,4.0,,,,,,,,,,14.0,5.0,3.0,1.0,11.0,7.0,5.0,15.0,6.0,1.0,,12.0,,,,2.0,,,,,,,,
2024-25,547692,1150955,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,547693,1595095,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,547701,1142335,1.0,1.0,,,0.0129,1329.0,,1079.0,964.0,303.0,79.0,34.0,1.0,3.0,,,,,,,,173.0,16.0,8.0,19.0,47.0,11.0,11.0,45.0,54.0,7.0,11.0,69.0,1.0,1.0,17.0,11.0,,,,,,,,
2024-25,547719,1400650,3.0,2.0,,1.0,0.595,241.0,,190.0,168.0,96.0,8.0,4.0,,1.0,,,,,,,,33.0,14.0,11.0,2.0,5.0,6.0,7.0,22.0,19.0,1.0,1.0,16.0,2.0,,3.0,1.0,,,,,,,,
2024-25,547720,1543802,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,547801,1438929,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,549067,1390490,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,549640,1403055,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,550596,1398550,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,550615,1403061,3.0,1.0,1.0,1.0,0.4652,73.0,,50.0,41.0,29.0,4.0,,1.0,6.0,1.0,,,,,,,16.0,2.0,,2.0,1.0,,4.0,5.0,9.0,3.0,,4.0,,,3.0,,,,,,,,,
