season,source_player_id,source_player_name,source_position,source_appearances,source_starts,source_minutes,expected_goals,expected_assists,accurate_opposition_half_passes,forward_passes,recoveries,tackles_won
2025-26,201595,Lucas Perri,Goalkeeper,16.0,16.0,1440.0,,0.0271,67.0,392.0,100.0,
2025-26,201658,Marcus Tavernier,Midfielder,34.0,31.0,2738.0,9.0597,4.642,700.0,317.0,150.0,22.0
2025-26,201666,Harvey Barnes,Midfielder,37.0,19.0,1961.0,7.0733,2.7541,374.0,137.0,67.0,5.0
2025-26,201895,Omar Alderete,Defender,33.0,32.0,2802.0,1.644,0.9191,358.0,548.0,103.0,18.0
2025-26,202993,Rodrigo Bentancur,Midfielder,26.0,23.0,1892.0,0.7362,0.835,395.0,246.0,130.0,36.0
2025-26,204120,Olivier Boscagli,Defender,12.0,9.0,800.0,0.0382,0.4616,252.0,263.0,54.0,9.0
2025-26,204480,Declan Rice,Midfielder,36.0,35.0,3099.0,3.1747,6.9558,1109.0,593.0,180.0,35.0
2025-26,204580,Vitaly Janelt,Midfielder,25.0,15.0,1437.0,0.9081,2.2719,357.0,280.0,85.0,16.0
2025-26,204646,Donyell Malen,Forward,21.0,5.0,645.0,4.0704,0.3441,60.0,17.0,10.0,3.0
2025-26,204716,Ibrahima Konaté,Defender,36.0,36.0,3100.0,1.212,0.9789,799.0,749.0,117.0,28.0
2025-26,204936,Gianluigi Donnarumma,Goalkeeper,34.0,34.0,3060.0,,0.1484,56.0,431.0,235.0,
2025-26,204968,Ryan Yates,Midfielder,22.0,2.0,604.0,0.4979,0.3923,99.0,96.0,18.0,10.0
2025-26,205533,Eddie Nketiah,Forward,12.0,2.0,416.0,1.77,0.4761,35.0,17.0,17.0,6.0
2025-26,205651,Gabriel Jesus,Forward,14.0,3.0,421.0,2.6899,0.2745,67.0,29.0,19.0,
2025-26,206915,Curtis Jones,Midfielder,34.0,18.0,1929.0,2.7656,2.7885,940.0,553.0,144.0,24.0
2025-26,207189,Sander Berge,Midfielder,35.0,34.0,2911.0,1.5366,1.5034,739.0,406.0,133.0,40.0
2025-26,207283,Mathias Jensen,Midfielder,36.0,26.0,2252.0,2.2661,6.0183,584.0,396.0,117.0,23.0
2025-26,208706,Bruno Guimarães,Midfielder,29.0,27.0,2455.0,5.5992,4.9827,793.0,461.0,135.0,43.0
2025-26,208912,Joe Worrall,Defender,11.0,5.0,497.0,0.08,0.0244,19.0,56.0,10.0,3.0
2025-26,209036,Marc Guéhi,Defender,35.0,35.0,3150.0,2.0903,0.8681,958.0,839.0,138.0,31.0
2025-26,209041,Angel Gomes,Midfielder,12.0,7.0,464.0,0.2553,0.2778,83.0,53.0,17.0,6.0
2025-26,209046,Callum Hudson-Odoi,Forward,30.0,21.0,1844.0,2.803,2.9843,484.0,109.0,68.0,7.0
2025-26,209243,Jadon Sancho,Forward,23.0,9.0,873.0,0.5778,1.9363,240.0,92.0,26.0,3.0
2025-26,209244,Phil Foden,Midfielder,33.0,23.0,2084.0,6.1498,4.768,735.0,215.0,102.0,16.0
2025-26,209288,Tom McGill,Goalkeeper,,,,,,,,,
2025-26,209289,Emile Smith Rowe,Midfielder,37.0,22.0,1928.0,4.7699,1.1074,512.0,189.0,71.0,21.0
2025-26,209365,Matthijs de Ligt,Defender,13.0,13.0,1170.0,1.4559,0.766,145.0,181.0,40.0,13.0
2025-26,209400,Daichi Kamada,Midfielder,28.0,22.0,1908.0,1.6516,3.2418,373.0,259.0,108.0,37.0
2025-26,210156,Taiwo Awoniyi,Forward,17.0,3.0,481.0,3.578,0.7695,36.0,17.0,18.0,1.0
2025-26,210462,Ibrahim Sangaré,Midfielder,28.0,25.0,2080.0,1.1464,1.7954,430.0,294.0,114.0,30.0
2025-26,212314,Sasa Lukic,Midfielder,26.0,20.0,1734.0,2.2625,1.907,366.0,157.0,71.0,27.0
2025-26,212319,Richarlison,Forward,32.0,20.0,1957.0,8.0946,1.4646,140.0,86.0,61.0,16.0
2025-26,214048,Maximilian Kilman,Defender,21.0,17.0,1559.0,0.5682,0.3092,187.0,213.0,43.0,8.0
2025-26,214225,Joe Rodon,Defender,35.0,33.0,2953.0,1.4142,0.5692,422.0,472.0,85.0,20.0
2025-26,214572,Brandon Austin,Goalkeeper,,,,,,,,,
2025-26,214590,Aaron Wan-Bissaka,Defender,25.0,23.0,2084.0,,1.0003,358.0,319.0,75.0,23.0
2025-26,215059,Robert Sánchez,Goalkeeper,35.0,35.0,3041.0,,0.0671,131.0,757.0,303.0,
2025-26,215136,Neco Williams,Defender,37.0,36.0,3206.0,1.9715,3.9553,561.0,501.0,164.0,62.0
2025-26,215379,Elliot Anderson,Midfielder,38.0,37.0,3334.0,2.8989,4.7863,1157.0,810.0,306.0,63.0
2025-26,215413,Kiernan Dewsbury-Hall,Midfielder,31.0,30.0,2635.0,4.3146,5.382,607.0,253.0,134.0,25.0
2025-26,215439,Tomás Soucek,Midfielder,35.0,24.0,2198.0,5.6788,0.5298,336.0,297.0,66.0,24.0
2025-26,215711,Leon Bailey,Forward,13.0,3.0,452.0,0.4915,1.4633,84.0,34.0,31.0,6.0
2025-26,216051,Diogo Dalot,Defender,34.0,29.0,2616.0,2.0013,2.5679,524.0,355.0,135.0,30.0
2025-26,216055,Florentino,Midfielder,31.0,25.0,2112.0,0.6626,0.552,419.0,270.0,113.0,49.0
2025-26,216094,Jeremie Frimpong,Defender,21.0,12.0,1039.0,0.5095,1.5761,266.0,82.0,52.0,10.0
2025-26,216646,Yoane Wissa,Forward,19.0,4.0,521.0,3.1172,0.5569,41.0,21.0,14.0,5.0
2025-26,218328,Samuel Chukwueze,Forward,23.0,10.0,1075.0,2.0748,3.3002,193.0,83.0,57.0,4.0
2025-26,218364,Borna Sosa,Defender,7.0,,99.0,0.0405,0.0669,15.0,18.0,3.0,
2025-26,219168,Alexander Isak,Forward,14.0,8.0,703.0,2.6518,0.1042,44.0,20.0,13.0,6.0
2025-26,219249,Matt O'Riley,Midfielder,6.0,2.0,203.0,1.2045,0.1719,34.0,16.0,2.0,2.0
2025-26,219847,Kai Havertz,Forward,12.0,7.0,583.0,3.3114,0.6594,93.0,51.0,14.0,5.0
2025-26,219924,Issa Diop,Defender,13.0,8.0,814.0,0.8007,0.0519,129.0,178.0,19.0,4.0
2025-26,219937,Rhys Williams,Defender,,,,,,,,,
2025-26,220237,Sven Botman,Defender,25.0,21.0,1838.0,1.7385,0.8815,260.0,456.0,88.0,14.0
2025-26,220362,Axel Disasi,Defender,14.0,14.0,1255.0,1.0198,0.0513,125.0,187.0,32.0,10.0
2025-26,220566,Rodri,Midfielder,21.0,17.0,1513.0,1.1279,2.5875,862.0,402.0,107.0,22.0
2025-26,220627,James Justin,Defender,29.0,21.0,1896.0,1.6742,1.1725,239.0,291.0,70.0,37.0
2025-26,221389,John Victor,Goalkeeper,5.0,5.0,438.0,,0.0089,24.0,80.0,26.0,
2025-26,221466,Marcos Senesi,Defender,37.0,37.0,3290.0,1.5218,4.6673,783.0,1189.0,154.0,35.0
2025-26,221632,Cristian Romero,Defender,23.0,22.0,1872.0,1.3064,1.2565,316.0,400.0,88.0,29.0
2025-26,221820,Lisandro Martínez,Defender,18.0,13.0,1231.0,0.1503,0.6006,369.0,358.0,67.0,12.0
2025-26,222531,Morgan Gibbs-White,Midfielder,37.0,35.0,3110.0,10.8391,2.916,714.0,343.0,110.0,15.0
2025-26,222683,Justin Kluivert,Forward,20.0,10.0,951.0,2.3206,1.5288,206.0,87.0,46.0,6.0
2025-26,222690,Tyrell Malacia,Defender,3.0,,15.0,,0.0023,8.0,5.0,3.0,1.0
2025-26,222694,Pascal Struijk,Defender,34.0,33.0,2937.0,3.0214,0.7803,516.0,636.0,118.0,23.0
2025-26,223094,Erling Haaland,Forward,35.0,34.0,2958.0,25.392,2.805,161.0,75.0,41.0,9.0
2025-26,223336,Dan Neil,Midfielder,3.0,,13.0,,0.0009,4.0,3.0,,
2025-26,223340,Bukayo Saka,Forward,31.0,25.0,2225.0,7.5522,7.1607,516.0,179.0,117.0,21.0
2025-26,223434,Igor Julio,Defender,4.0,1.0,103.0,,,5.0,10.0,3.0,
2025-26,223541,Federico Chiesa,Forward,26.0,1.0,318.0,1.499,0.6074,60.0,44.0,9.0,6.0
2025-26,223827,Dan Ballard,Defender,29.0,24.0,2148.0,2.4595,0.6584,270.0,413.0,69.0,18.0
2025-26,224117,Viktor Gyökeres,Forward,36.0,26.0,2230.0,12.3978,1.9378,167.0,60.0,55.0,5.0
2025-26,224967,Vitalii Mykolenko,Defender,33.0,33.0,2960.0,0.2937,2.4555,576.0,541.0,107.0,28.0
2025-26,225321,Aaron Ramsdale,Goalkeeper,12.0,11.0,1003.0,,0.0177,44.0,210.0,89.0,
2025-26,225796,Reece James,Defender,29.0,20.0,1961.0,1.036,3.1853,632.0,347.0,102.0,33.0
2025-26,226182,Jayden Bogle,Defender,34.0,32.0,2802.0,2.1127,3.158,363.0,320.0,134.0,43.0
2025-26,226597,Gabriel Magalhães,Defender,32.0,30.0,2751.0,2.9272,1.8184,595.0,537.0,64.0,20.0
2025-26,226944,Boubacar Kamara,Midfielder,18.0,17.0,1418.0,0.4904,0.8605,392.0,244.0,65.0,17.0
2025-26,227127,Yves Bissouma,Midfielder,11.0,7.0,605.0,0.3554,0.1203,141.0,83.0,31.0,11.0
2025-26,227444,Nikola Milenkovic,Defender,38.0,37.0,3375.0,0.8444,0.7152,391.0,502.0,108.0,17.0
2025-26,229600,Mark Travers,Goalkeeper,,,,,,,,,
2025-26,230001,Noussair Mazraoui,Defender,20.0,11.0,984.0,0.1883,0.3556,264.0,218.0,46.0,16.0
2025-26,230046,Douglas Luiz,Midfielder,21.0,12.0,923.0,0.3904,0.7754,311.0,167.0,52.0,13.0
2025-26,231057,Jean-Ricner Bellegarde,Midfielder,26.0,15.0,1251.0,0.9889,1.1237,229.0,142.0,44.0,15.0
2025-26,231065,Ethan Pinnock,Defender,4.0,4.0,321.0,0.0106,0.0603,23.0,55.0,11.0,4.0
2025-26,231416,Ferdi Kadioglu,Defender,37.0,34.0,3134.0,2.0286,3.3291,692.0,426.0,130.0,39.0
2025-26,231480,Santiago Bueno,Defender,29.0,28.0,2553.0,2.278,1.4514,290.0,344.0,68.0,28.0
2025-26,231747,Jean-Philippe Mateta,Forward,32.0,25.0,2222.0,14.5148,1.3078,133.0,100.0,57.0,5.0
2025-26,232112,Manuel Ugarte,Midfielder,22.0,8.0,881.0,0.7116,0.2045,229.0,127.0,51.0,29.0
2025-26,232185,Ismaïla Sarr,Forward,28.0,24.0,2176.0,10.9094,1.1317,239.0,124.0,80.0,9.0
2025-26,232356,Jenson Jones,Defender,,,,,,,,,
2025-26,232413,Eberechi Eze,Midfielder,33.0,22.0,1900.0,0.2421,0.0038,388.0,177.0,79.0,14.0
2025-26,232653,Jacob Ramsey,Midfielder,28.0,15.0,1444.0,1.1868,1.4329,381.0,164.0,85.0,22.0
2025-26,232787,Conor Gallagher,Midfielder,16.0,14.0,1190.0,1.0738,0.7174,248.0,138.0,73.0,16.0
2025-26,232826,Anthony Gordon,Forward,26.0,24.0,1814.0,8.8261,3.3673,322.0,135.0,57.0,13.0
2025-26,232859,Djed Spence,Defender,30.0,23.0,2056.0,0.901,1.7811,399.0,296.0,111.0,27.0
2025-26,232892,Calvin Bassey,Defender,30.0,28.0,2532.0,1.7156,0.3854,468.0,584.0,119.0,36.0
2025-26,232928,James Garner,Midfielder,38.0,38.0,3414.0,2.0329,5.9537,954.0,582.0,184.0,71.0
2025-26,233963,Konstantinos Mavropanos,Defender,31.0,27.0,2528.0,2.5519,0.7023,357.0,444.0,103.0,25.0
2025-26,235448,Ellery Balcombe,Goalkeeper,,,,,,,,,
2025-26,235826,Joël Piroe,Forward,16.0,2.0,246.0,0.9555,0.1269,44.0,20.0,9.0,1.0
2025-26,241231,Jordan Beyer,Defender,,,,,,,,,
2025-26,242880,Benoît Badiashile,Defender,8.0,6.0,471.0,,0.0679,100.0,119.0,16.0,4.0
2025-26,242882,Bafodé Diakité,Defender,18.0,15.0,1275.0,0.0185,0.1831,244.0,250.0,48.0,15.0
2025-26,242898,Brennan Johnson,Forward,34.0,19.0,1722.0,1.0206,0.2905,175.0,115.0,56.0,18.0
2025-26,243016,Alexis Mac Allister,Midfielder,37.0,31.0,2662.0,3.8912,1.682,797.0,411.0,112.0,26.0
2025-26,243298,Cody Gakpo,Forward,36.0,32.0,2747.0,8.4576,4.6938,493.0,198.0,87.0,14.0
2025-26,243526,Gabriel Gudmundsson,Defender,32.0,31.0,2637.0,1.1039,2.7493,366.0,405.0,112.0,44.0
2025-26,243571,Nathan Patterson,Defender,7.0,3.0,240.0,0.029,0.0411,28.0,31.0,14.0,4.0
2025-26,244042,Rodrigo Muniz,Forward,21.0,10.0,997.0,3.34,0.1447,43.0,45.0,15.0,3.0
2025-26,244723,Tyrick Mitchell,Defender,38.0,36.0,3253.0,1.6081,2.5239,444.0,346.0,187.0,63.0
2025-26,244850,Morgan Rogers,Forward,37.0,37.0,3285.0,6.782,4.3043,537.0,288.0,139.0,23.0
2025-26,244851,Cole Palmer,Midfielder,26.0,24.0,1965.0,10.562,2.4723,470.0,205.0,83.0,12.0
2025-26,244858,Fábio Carvalho,Midfielder,6.0,1.0,100.0,0.6992,0.0312,11.0,7.0,5.0,2.0
2025-26,244954,Pau Torres,Defender,21.0,18.0,1676.0,1.2695,0.3741,393.0,447.0,80.0,14.0
2025-26,246301,Jorge Cuenca,Defender,15.0,11.0,938.0,0.0501,0.5598,150.0,225.0,40.0,9.0
2025-26,247348,Daniel Muñoz,Defender,29.0,29.0,2403.0,2.4418,3.9664,368.0,236.0,97.0,48.0
2025-26,247412,Jørgen Strand Larsen,Forward,36.0,26.0,2316.0,2.9864,0.4376,208.0,130.0,37.0,3.0
2025-26,247632,Pedro Neto,Forward,34.0,30.0,2643.0,4.615,6.8299,638.0,162.0,84.0,11.0
2025-26,247670,Valentín Castellanos,Forward,18.0,17.0,1395.0,5.804,0.8093,115.0,73.0,31.0,8.0
2025-26,247693,Randal Kolo Muani,Forward,30.0,21.0,1670.0,2.1764,1.7723,172.0,66.0,64.0,18.0
2025-26,247955,Lutsharel Geertruida,Defender,28.0,17.0,1685.0,1.152,0.8311,288.0,263.0,71.0,21.0
2025-26,248056,Ao Tanaka,Midfielder,28.0,14.0,1314.0,1.6068,1.4655,286.0,186.0,81.0,14.0
2025-26,248857,Noni Madueke,Forward,26.0,16.0,1217.0,1.2228,2.8287,262.0,85.0,35.0,10.0
2025-26,248875,Jérémy Doku,Forward,30.0,19.0,1784.0,2.7346,6.1807,545.0,113.0,88.0,15.0
2025-26,249231,Keane Lewis-Potter,Forward,36.0,22.0,1968.0,3.0378,2.5026,260.0,230.0,96.0,14.0
2025-26,250199,Nicolás Domínguez,Midfielder,27.0,17.0,1175.0,1.4678,0.789,238.0,192.0,58.0,30.0
2025-26,424044,Hamed Traoré,Midfielder,1.0,,16.0,,,,1.0,2.0,
2025-26,424876,Dominik Szoboszlai,Midfielder,36.0,36.0,3233.0,4.8468,6.8059,1217.0,545.0,187.0,32.0
2025-26,427623,Chris Richards,Defender,33.0,31.0,2826.0,2.356,1.3815,420.0,514.0,65.0,35.0
2025-26,427637,Brenden Aaronson,Midfielder,37.0,30.0,2465.0,4.5515,3.6277,355.0,154.0,130.0,25.0
2025-26,430871,Matheus Cunha,Forward,33.0,29.0,2503.0,7.0576,3.2823,481.0,209.0,127.0,23.0
2025-26,431248,Ladislav Krejcí,Defender,28.0,27.0,2361.0,2.2232,1.4879,381.0,522.0,79.0,21.0
2025-26,431639,Zian Flemming,Forward,29.0,21.0,1776.0,7.874,0.4224,126.0,66.0,33.0,10.0
2025-26,432422,Sandro Tonali,Midfielder,35.0,31.0,2543.0,1.74,2.891,755.0,475.0,147.0,26.0
2025-26,432714,James McAtee,Midfielder,14.0,2.0,289.0,0.1724,0.3658,73.0,22.0,18.0,4.0
2025-26,432720,James Trafford,Goalkeeper,4.0,4.0,360.0,,0.001,3.0,60.0,35.0,1.0
2025-26,432830,Nathan Collins,Defender,35.0,32.0,2972.0,2.2774,1.622,409.0,650.0,139.0,14.0
2025-26,433036,Tijjani Reijnders,Midfielder,28.0,19.0,1636.0,4.4536,2.3356,488.0,172.0,58.0,4.0
2025-26,433154,Dwight McNeil,Midfielder,22.0,14.0,1168.0,1.3892,1.9201,160.0,82.0,62.0,17.0
2025-26,434399,Reinildo Mandava,Defender,25.0,23.0,1969.0,0.1781,0.6994,335.0,306.0,90.0,23.0
2025-26,434752,Jaka Bijol,Defender,25.0,21.0,1893.0,0.8808,0.7815,244.0,347.0,63.0,14.0
2025-26,435973,Lyle Foster,Forward,26.0,15.0,1372.0,3.2454,0.4899,143.0,47.0,42.0,12.0
2025-26,435997,Noah Okafor,Forward,28.0,19.0,1568.0,5.2633,1.3215,181.0,84.0,61.0,15.0
2025-26,436416,Christos Mandas,Goalkeeper,,,,,,,,,
2025-26,437495,Illan Meslier,Goalkeeper,,,,,,,,,
2025-26,437499,Maxence Lacroix,Defender,35.0,35.0,3087.0,2.3808,0.8922,431.0,420.0,94.0,38.0
2025-26,437505,Wilson Isidor,Forward,32.0,11.0,1158.0,4.747,0.3888,58.0,38.0,23.0,8.0
2025-26,437730,Antoine Semenyo,Forward,37.0,37.0,3200.0,6.6373,1.8433,556.0,211.0,143.0,32.0
2025-26,437738,Sebastiaan Bornauw,Defender,12.0,5.0,432.0,0.2003,0.0163,35.0,62.0,13.0,4.0
2025-26,437748,Mike Trésor,Forward,6.0,,37.0,,0.005,12.0,9.0,4.0,1.0
2025-26,438234,Omar Marmoush,Forward,21.0,8.0,699.0,2.7184,0.791,106.0,24.0,20.0,7.0
2025-26,438464,Cheick Doucouré,Midfielder,,,,,,,,,
2025-26,440089,Mikkel Damsgaard,Midfielder,33.0,24.0,2057.0,2.6169,5.442,530.0,374.0,139.0,35.0
2025-26,440323,Armando Broja,Forward,24.0,8.0,849.0,2.1458,0.2251,82.0,31.0,26.0,3.0
2025-26,440993,Iliman Ndiaye,Forward,32.0,32.0,2786.0,6.7066,4.4144,529.0,183.0,178.0,43.0
2025-26,441164,Pedro Porro,Defender,34.0,32.0,2798.0,1.0482,4.4763,683.0,711.0,133.0,50.0
2025-26,441191,Tino Livramento,Defender,17.0,14.0,1328.0,0.1356,0.9478,340.0,200.0,81.0,15.0
2025-26,441264,Brian Brobbey,Forward,31.0,22.0,1931.0,5.9397,0.6794,139.0,45.0,44.0,2.0
2025-26,441266,Ryan Gravenberch,Midfielder,36.0,34.0,2996.0,1.8986,2.2569,977.0,489.0,128.0,36.0
2025-26,441302,Ian Maatsen,Defender,30.0,17.0,1599.0,1.2976,2.4085,330.0,211.0,82.0,32.0
2025-26,444102,Evanilson,Forward,36.0,32.0,2759.0,10.588,1.4878,237.0,69.0,80.0,5.0
2025-26,444145,Gabriel Martinelli,Forward,30.0,11.0,1073.0,3.9913,1.2633,149.0,54.0,52.0,8.0
2025-26,444180,Jaidon Anthony,Forward,37.0,32.0,2735.0,5.1307,2.8657,437.0,209.0,141.0,22.0
2025-26,444463,Wesley Fofana,Defender,25.0,20.0,1726.0,0.7214,0.6179,409.0,391.0,81.0,10.0
2025-26,444765,Sepp van den Berg,Defender,32.0,30.0,2761.0,3.1253,1.4865,332.0,444.0,109.0,10.0
2025-26,444884,Harvey Elliott,Midfielder,5.0,1.0,110.0,0.291,0.0896,60.0,27.0,4.0,
2025-26,445044,Dejan Kulusevski,Midfielder,,,,,,,,,
2025-26,445122,Jurriën Timber,Defender,30.0,28.0,2457.0,4.7688,1.6088,579.0,394.0,97.0,37.0
2025-26,446008,Bryan Mbeumo,Forward,33.0,31.0,2621.0,12.1927,5.0398,475.0,171.0,91.0,11.0
2025-26,448047,Enzo Fernández,Midfielder,36.0,35.0,3121.0,11.2851,7.2524,1073.0,561.0,140.0,22.0
2025-26,448089,João Gomes,Midfielder,35.0,32.0,2833.0,1.2783,2.0797,653.0,363.0,194.0,68.0
2025-26,448104,Piero Hincapié,Defender,25.0,20.0,1792.0,0.3566,1.6336,377.0,273.0,63.0,27.0
2025-26,448514,Rayan Aït-Nouri,Defender,17.0,12.0,976.0,0.5946,2.0228,351.0,113.0,49.0,22.0
2025-26,449027,Giorgi Mamardashvili,Goalkeeper,10.0,10.0,868.0,,0.0111,16.0,146.0,76.0,1.0
2025-26,449434,Anthony Elanga,Forward,32.0,14.0,1313.0,1.6743,1.7573,262.0,119.0,32.0,11.0
2025-26,449871,Amadou Onana,Midfielder,25.0,21.0,1764.0,1.7146,0.7038,353.0,245.0,72.0,30.0
2025-26,450070,Crysencio Summerville,Forward,31.0,29.0,2480.0,5.1719,3.4227,360.0,164.0,120.0,25.0
2025-26,451302,Altay Bayindir,Goalkeeper,6.0,6.0,540.0,,0.0416,25.0,124.0,39.0,
2025-26,451340,Kaoru Mitoma,Midfielder,25.0,19.0,1721.0,4.0614,2.8396,362.0,122.0,62.0,12.0
2025-26,456512,Dan Ndoye,Forward,24.0,14.0,1176.0,1.0617,1.5374,169.0,60.0,50.0,13.0
2025-26,457569,Djordje Petrovic,Goalkeeper,38.0,38.0,3420.0,,0.0229,95.0,505.0,285.0,
2025-26,458249,Joshua Zirkzee,Forward,24.0,5.0,608.0,2.9521,0.351,114.0,44.0,19.0,6.0
2025-26,460028,Levi Colwill,Defender,3.0,2.0,225.0,,0.114,54.0,76.0,9.0,2.0
2025-26,460842,Mohammed Kudus,Midfielder,19.0,19.0,1545.0,1.9301,2.4015,294.0,75.0,95.0,19.0
2025-26,461188,Bashir Humphreys,Defender,20.0,17.0,1578.0,0.4155,0.6823,285.0,371.0,69.0,18.0
2025-26,461195,Dennis Cirkin,Defender,8.0,3.0,320.0,0.075,0.0274,38.0,44.0,8.0,5.0
2025-26,461199,Romaine Mundle,Forward,14.0,2.0,400.0,0.8612,0.4741,61.0,16.0,22.0,5.0
2025-26,462116,Jean-Clair Todibo,Defender,23.0,22.0,1817.0,0.2442,0.3341,211.0,272.0,89.0,24.0
2025-26,462424,William Saliba,Defender,31.0,30.0,2615.0,0.8575,1.4243,705.0,586.0,113.0,22.0
2025-26,463034,Liam Delap,Forward,28.0,12.0,1102.0,4.4675,0.2228,98.0,35.0,25.0,3.0
2025-26,463067,Georginio Rutter,Forward,32.0,20.0,1790.0,3.0158,2.9264,220.0,164.0,60.0,20.0
2025-26,463936,Jamie Gittens,Forward,16.0,5.0,490.0,0.8183,0.9303,90.0,22.0,15.0,3.0
2025-26,463981,James Hill,Defender,29.0,22.0,2104.0,0.8933,1.1576,257.0,452.0,75.0,20.0
2025-26,464353,Harvey Davies,Goalkeeper,,,,,,,,,
2025-26,465247,Senne Lammens,Goalkeeper,32.0,32.0,2880.0,,0.0407,151.0,662.0,225.0,1.0
2025-26,465351,Matheus Nunes,Midfielder,34.0,32.0,2865.0,0.3479,2.2402,1169.0,615.0,169.0,40.0
2025-26,465527,Hannibal Mejbri,Midfielder,27.0,15.0,1231.0,0.8909,2.0589,286.0,172.0,65.0,17.0
2025-26,465642,Malick Thiaw,Defender,35.0,33.0,2964.0,4.721,0.9727,568.0,612.0,118.0,32.0
2025-26,465694,Nico González,Midfielder,25.0,17.0,1567.0,0.697,1.1148,732.0,330.0,90.0,30.0
2025-26,465730,Maxim De Cuyper,Defender,30.0,17.0,1414.0,1.8194,4.1297,301.0,212.0,68.0,12.0
2025-26,465920,Mykhailo Mudryk,Midfielder,,,,,,,,,
2025-26,466052,Rayan Cherki,Midfielder,33.0,19.0,1786.0,4.1327,8.6535,843.0,296.0,91.0,18.0
2025-26,466075,Riccardo Calafiori,Defender,26.0,22.0,1707.0,3.3382,0.7568,347.0,218.0,73.0,19.0
2025-26,466525,Anton Stach,Midfielder,29.0,28.0,2378.0,2.9245,4.5118,487.0,309.0,119.0,36.0
2025-26,467189,Mads Hermansen,Goalkeeper,18.0,18.0,1620.0,,0.0338,63.0,353.0,167.0,
2025-26,467779,Mats Wieffer,Midfielder,26.0,23.0,1908.0,1.9257,1.8672,380.0,277.0,103.0,42.0
2025-26,469130,Lorenzo Lucca,Forward,4.0,1.0,127.0,0.7872,0.013,6.0,3.0,3.0,
2025-26,469142,Jan Paul van Hecke,Defender,36.0,36.0,3211.0,3.298,1.6165,863.0,958.0,113.0,30.0
2025-26,469272,Loum Tchaouna,Forward,29.0,14.0,1270.0,1.2514,0.9283,178.0,74.0,38.0,9.0
2025-26,470313,Nick Woltemade,Forward,33.0,24.0,1912.0,6.5949,1.5323,198.0,80.0,53.0,12.0
2025-26,470315,Luca Netz,Defender,7.0,3.0,355.0,,0.4186,33.0,29.0,15.0,7.0
2025-26,471798,Gaga Slonina,Goalkeeper,,,,,,,,,
2025-26,472713,Aaron Hickey,Defender,21.0,8.0,685.0,0.4549,0.1384,104.0,78.0,35.0,7.0
2025-26,472769,Nico O'Reilly,Midfielder,34.0,29.0,2648.0,6.0288,2.686,712.0,346.0,109.0,36.0
2025-26,474907,Reece Welch,Defender,,,,,,,,,
2025-26,475168,João Pedro,Forward,35.0,31.0,2674.0,14.9561,1.9983,346.0,174.0,72.0,18.0
2025-26,476887,Dilane Bakwa,Forward,14.0,6.0,552.0,0.5493,1.0138,111.0,48.0,28.0,3.0
2025-26,477064,Rico Lewis,Defender,11.0,4.0,402.0,0.1876,1.3903,142.0,80.0,15.0,3.0
2025-26,477424,Josko Gvardiol,Defender,18.0,16.0,1374.0,2.3961,0.7146,495.0,366.0,50.0,13.0
2025-26,477555,Oscar Bobb,Midfielder,23.0,11.0,1037.0,1.0878,0.9341,267.0,71.0,42.0,12.0
2025-26,477717,Maxime Estève,Defender,34.0,34.0,2937.0,0.7226,0.6579,324.0,462.0,114.0,26.0
2025-26,477851,Abdoullah Ba,Midfielder,,,,,,,,,
2025-26,478969,Hjalmar Ekdal,Defender,19.0,17.0,1539.0,0.2552,0.2734,157.0,227.0,49.0,16.0
2025-26,480455,Jarrad Branthwaite,Defender,10.0,7.0,681.0,0.3516,0.116,147.0,156.0,29.0,5.0
2025-26,481283,James Wright,Goalkeeper,,,,,,,,,
2025-26,481655,Martín Zubimendi,Midfielder,38.0,34.0,3001.0,2.8516,2.2631,937.0,545.0,116.0,38.0
2025-26,482442,Pape Matar Sarr,Midfielder,26.0,13.0,1391.0,1.7231,1.1011,297.0,163.0,77.0,21.0
2025-26,482609,Malo Gusto,Defender,34.0,26.0,2267.0,1.5564,2.9856,575.0,353.0,122.0,24.0
2025-26,482973,Igor Jesus,Forward,37.0,28.0,2314.0,6.6441,1.268,232.0,114.0,61.0,16.0
2025-26,483081,Rodrigo Gomes,Defender,22.0,9.0,960.0,2.1454,0.4153,134.0,70.0,33.0,18.0
2025-26,484420,Enzo Le Fée,Midfielder,36.0,33.0,2934.0,5.155,5.9152,568.0,317.0,154.0,57.0
2025-26,485047,Morato,Defender,21.0,14.0,1342.0,1.3171,0.1628,206.0,343.0,53.0,17.0
2025-26,485055,Antonín Kinsky,Goalkeeper,7.0,7.0,630.0,,0.0097,29.0,138.0,33.0,
2025-26,485337,Evann Guessand,Forward,21.0,9.0,916.0,1.1899,0.6075,105.0,47.0,43.0,13.0
2025-26,485711,Benjamin Sesko,Forward,30.0,17.0,1635.0,9.1958,0.2832,132.0,59.0,38.0,3.0
2025-26,486385,Beto,Forward,37.0,17.0,1565.0,8.9064,0.2245,80.0,39.0,26.0,4.0
2025-26,486520,Ilia Gruev,Midfielder,23.0,15.0,1322.0,0.4662,0.8832,205.0,145.0,51.0,12.0
2025-26,486672,Moisés Caicedo,Midfielder,33.0,32.0,2802.0,1.4359,2.3798,970.0,460.0,177.0,46.0
2025-26,487053,Destiny Udogie,Defender,20.0,14.0,1340.0,0.1872,0.7532,283.0,214.0,70.0,19.0
